uid,text,label,metadata__headline,metadata__date
121049679,"PARIS, Nov. 7 — America’s newly buoyant dollar, lifted by rising United States interest rates and the victory of President-elect Ronald Reagan, is starting to create monetary tensions in Europe.</br></br>France even came to the aid of West Germany’s sagging mark today, a gesture almost unthinkable a few months ago when the mark seemed firmly en-sconed as one of the strongest currencies in the world.</br></br>After close consultations with West Germany’s Bundesbank, the French central bank announced a package of measures, including a cut in interest rates, that it said was intended to make the French franc less attractive to foreign speculators and push footloose funds back into West Germany to strengthen the mark.</br></br>The reason for the measures, French officials said, was the dollar’s latest surge on world currency markets following President Carter’s defeat last Tuesday and the one-point rise, to 15>£ percent, in the prime rate by big American banks at the end of the week. The resultant downward pressure on the German mark has strained the fixed exchange rate that West Germany and France maintain between their currencies under the European Monetary System,</br></br>Meanwhile, the dollar continued its ascent against all other major Western currencies on European money markets today, while the price of gold fell sharply, slumping below $600 an ounce for the first time in five months. It finished the day at $592.50 a troy ounce in Zurich, down $40 from yesterday’s close, and fell $31.25 an ounce in London to close at $596.50. In later New York trading, however, gold recovered slightly and some of the dollar’s gains were trimmed.",no,CURRENCY MARKETS Dollar's Surge Prompts Countermoves in Europe: Gold Price Off Sharply Troublesome German Deficit,1980-11-08
121050129,"EL SEGUNDO, Calif. — The nation may be in recession and enduring mounting unemployment, but a sign outside North American Rockwell’s complex hard by Los Angeles airport is pleading with toolmakers, milling machine operators and heat treaters to come inside and be hired.</br></br>All through this barren neighborhood of industrial complexes mixed with new office buildings and fast-food strips, companies such as Hughes Aircraft, TRW and Northrop are similarly advertising.</br></br>The common denominator is that all of these companies are major defense contractors and that business is booming. For a clue as to how Federal spending influences local economies, look no further than California, by far the largest recipient of defense dollars.</br></br>“A few years ago, those signboards were blank,” said Thomas K. Lieser, an economist at the Security Pacific National Bank. “Employment opportunities were at a minimum.""</br></br>The California example illustrates as well how no state economy is immune to the vicissitudes of national economic policies. The economic crash of the spring across America was apparent here as well, from auto layoffs to declining retail sales.",yes,California Rides Defense Boom: U.S. Spending Cushions Effect Of Recession Effect of National Policies California Rides Defense Boom 'Not a Heavy Industry State',1980-08-20
121051987,"First there was that Saturday night last October when Paul A. Volcker, chairman of the Federal Reserve Board, announced the credit-tightening measures that sent the prime rate rolling toward 20 percent and paralyzed the bond market.</br></br>But interest rates subsequently plunged just as rapidly and a tidal wave of new financings was put on the calendar by cash-hungry companies.</br></br>If the bond market has moved off dead center, however, the shock of that roller-coaster ride has changed the way the game is played. Most notably, corporate issuers have been forced to shorten the maturity of at least a portion of their new debt offerings, with intermediate-term securities maturing in 10 years or less replacing or being issued in tandem with more traditional 25- to 30-year financings.</br></br>Indeed, Salomon Brothers reports that for the year through August, intermediate-term financings totaled $12.4 billion, 43.5 percent of a total calendar of $28.5 billion of straight debt issues and more than twice the $6.1 billion of intermediate debt sold during all of 1979.</br></br>At the height of the last surge in interest rates in 1975, $13.1 billion of intermediate offerings were sold. That reprsented 42.4 percent of the year's total of $30.9 billion. So this year’s total is already ahead of the full-year total of 1975, which was the previous peak.",yes,INVESTING: Bonds: A Shift Toward Shorter Maturities,1980-09-07
121054998,"WASHINGTON, Oct. 5 — A task force of 25 Democratic Senators presented today a series of broad, generally conservative economic policies aimed at assisting business and at increasing productivity and investment.</br></br>The group, formed in June as a response to Republican efforts to promote broad individual income-tax reductions as a solution to economic problems, was headed by Senator Lloyd M. Bentsen, Democrat of Texas. It called for a tax cut next year to spur new savings and investment, proposed the creation of a Cabinet-level Department of Trade and questioned some of the Carter Administration’s industrial policy efforts.</br></br>“Our goal has been to build a framework within which economic policy can be implemented over the coming decade,” Mr. Bentsen said in a prepared statement. “The report includes specific recommendations for rebuilding the American economy, for making us</br></br>President Carter during a televised fireside chat in 1977. “Just appearing on television in his sweater helped,” com- again competitive in world markets, ments Representative Clarence Brown Jr. of Ohio. “It was a gimmick, but It made people conscious.” . The group, which did not specify the size of its proposed tax cut, also hailed the Federal Reserve’s determination to gradually reduce growth in the money supply.</br></br>The task force was created in late June when the Republican tax cut proposal appeared to have substantial support. Formed without consultation with the Administration, the group also developed its recommendations inde-Dendently of the White House. Strengthening Business Sector The recommendations, reflective of the growing economic conservatism in Democratic circles on Capitol Hill, stress the belief that the key to economic improvement lies in strengthening business as opposed to putting more money in circulation through consumer-oriented tax cuts.",yes,"Carter's Report Card on Energy Democrats: Urge Aid To Business Senate Group Backs Tax Cut, Endorses Fed Strengthening Business Sector Democrats Urge Aid To Business",1980-10-06
121058094,"WASHINGTON, Oct. 4 — Jimmy Carter’s smiling face flickers on the television screen. “This is candidate Jimmy Carter in 1976, when the inflation rate was 4.8 percent and hamburger cost 88 cents a pound,” says an announcer.</br></br>Mr. Carter speaks. “Anybody who says I that the inflation rate is in good shape now ought to talk to the housewives,’’ he says.</br></br>As the camera closes in on Mr. Carter’s j face, the announcer says, “By the first t quarter of 1980, inflation reached 18.2 per- j cent and hamburger cost $1.59 a pound. ’ ’ Mr. Carter’s voice fades into an echo chamber: “And if I am elected President ... and if I am elected President... and if 1 am elected President ... President ... President."" i</br></br>An Effort by Independent Groups The 30-second television commercial, which was shown this week in Southern states as well as in Ohio and Illinois, is i one of nearly a dozen advertisements j created for the closing weeks of the Presi-1 dential campaign in an independent and controversial effort by groups seeking the election of Ronald Reagan. From $10 million to $18 million is expected to be spent by the groups in behalf of Mr. Reagan, mostly in states with the potential to swing the election.</br></br>“We are going to have a major impact on this campaign,” said John T. Dolan, the 29-year-old chairman of the National Conservative Political Action Committee, a key pro-Reagan group that is also seeking to topple liberal senators in the election on Nov. 4.",yes,Independent Panels Press Campaign to Aid Reagan: An Effort by Independent Groups Aiming at Critical States Efforts to Block Committees Carter Loses Several Pleas Tough Attacks on Carter Record,1980-10-05
121058557,"The Federal Reserve Bank of New York reported yesterday that there was a sharp bulge in the money supply for the financial week that ended Julv 16.</br></br>The report led some economists to predict that the Fed would be very reluctant to make more money available to the economy despite the severity of the recession.</br></br>M-1B, the key measure of the money supply that includes currency in the hands of the public and all check-hkc deposits in commercial banks and savings institutions, rose by $2.7 billion to an average $395.7 billion in the financial week that ended July 16, according to the Fed’s weekly report.</br></br>In addition, the central bank revised upward the M-1B figure of the previous week by $700 million. This brought the two-week rise to $4.9 billion.</br></br>The narrower measure of the money supply, M-l A, which consists of currency in circulation plus noninterest bearing checking accounts tit commercial banks, rose $2.5 billion in the week to an average of $374.8 billion, the Fed reported “The two-week rise of $1.9 billion in M-1B is a very sizable amount,"" s.uif Wayne D. I.ysky, a money market ana lyst tit the Morgan Guaranty Tnisi Company. “Because of this bulge in 'in money supply, we see no further easinn in Fed policy,"" said Cengiz brafil, n, oilier money market analyst a; NY:-gan.",yes,Money Supply Up Sharply: Money Supply Up Sharply Called Signal From Fed,1980-07-26
121058941,"The outcome of tomorrow’s Presidential election is not expected to alter significantly the level of interest rates set at the Treasury’s note and bond auctions the following three days.</br></br>Although some market observers speculated that a victory by Ronald Reagan could result in higher prices and lower rates, they doubted that the post-election enthusiasm could endure. The outlook for continued high inflation. and perhaps still higher levels, is a major deterrent to bond investors and will not change overnight, they contended.</br></br>Views differed on the Presidential outcome. According to Alvan Markle 3d, vice president and head of fixed-income research at Butcher & Singer Incorporated, a Republican victory in the Presidential contest, plus gains in the Senate and House of Representatives, would mean “an increasingly healthy environment for bond holders.” In his view, if Republicans were to achieve such a solid victory, it would demonstrate a conservatism in the country that would encourage bond investments because of expectations of</br></br>By contrast, Mr. Markle contended that a Democratic victory, with the retention of Democratic majorities in the Senate and House, would mean a continued poor climate for bond holders, because of the likelihood of continued large deficits and high inflation.</br></br>The prospect for bond holders are “only fair,” Mr. Markle concluded, if there is a narrow Republican win that results in a governmental stalemate with only slight reductions in deficits and inflation.",yes,Election's Impact Seen as Slight: Bond-Buying Rally Doubted Prospects Termed 'Only Fair' Slower Money Supply Growth,1980-11-03
121065747,"The stock market fell moderately yesterday in slower trading, mostly because of growing investor anxiety over rising interest rates.</br></br>The Dow Jones industrial average, which moved in a narrow price range throughout the session, closed off 2.99 points, to 932.42. Losses on the New York Stock Exchange outnumbered gains by 957 to 606.</br></br>Theodore H. Halligan, vice president of Piper, Jaffray & Hopwood, said that Wall Street was concerned that interest rates would continue to rise over the near term. He predicted that the prime rate, which banks charge their key corporate customers for loans, might soon rise to 16% or 17 percent because of the rising cost to banks of borrowing money. Led by Chase Manhattan on Thursday, most of the nation’s largest banks have raised their prime rates by a full percentage point, to 15% percent.</br></br>Mr. Halligan noted that in the last few days Treasury bill yields climbed and that the Federal funds rate, which banks charge one another for overnight loans, rose. He added that the Federal Reserve was soon expected to raise the discount rate, its charge to member banks for loans, to 12 percent from the current 11 percent.</br></br>In the economic news yesterday, the Labor Department reported that producer prices rose at a seasonally adjusted eight-tenths of 1 percent in October. The rise, while steep, was below forecasts of 1 percent to 1.5 percent by some analysts. The agency also announced that the unemployment rate increased to 7.6 percent in October from 7.5 percent In September.",yes,Rate Fears Send Dow Down 2.99: Prime Expected To Move Higher Price Increase Below Forecasts Defense Issues Mixed,1980-11-08
121067936,"Bond prices dropped sharply yesterday as investors continued to show little appetite for long-term securities. At the same time, several prominent economists, most notably Henry Kaufman of Salomon Brothers, said inflation was so imbeded that high-yielding bonds were a Door investment.</br></br>The large price drop of ll/2 points or more was a result of activity of traders and speculators and not any change among institutional investors, analysts said. They explained that active traders, who pushed prices higher by 2 points in the previous week, changed course and became sellers yesterday.</br></br>The posture of institutional investors has not changed much, dealers said. The institutions cannot afford to sell their bond holdings because that would result in a loss, but they can and are curtailing their purchases of additional bonds.</br></br>The market’s price decline accelerated after Mr. Kaufman, chief economist at Salomon Brothers, told an audience of investment portfolio managers that inflation had radically altered the usefulness of bonds and would probably keep interest rates at double-digit levels for the foreseeable future.</br></br>Despite historically high yields, Mr. Kaufman said that bonds in the future would be bought for potential price gains, not the stable income flow that has been stressed in the past. Recently, he noted, bond prices had fluctuated more than stock prices.",yes,Bond Prices Decline Sharply: Analysts Cite High Inflation Yields Raised 10 Basis Points,1980-10-17
121070591,"Many credit market participants expect short-term interest rates to decline this week, but they are uncertain whether that drop will be matched by lower rates for longer-term notes and bonds.</br></br>A heavy volume of Treasury borrowing this quarter is cited as one reason why note and bond yields may not fall.</br></br>Economists at the Chase Manhattan Bank estimate that, although investors will be faced with a weekly stream of Treasury bills, notes or bonds, “this volume of financing by itself need not force rates higher.” The impetus for higher rates will be inflation trends, Federal Reserve monetary policy and the overall balance of credit demand and supply, they said.</br></br>Chase put the Treasury’s new cash needs this quarter at $26 billion, plus an additional $4 billion needed by Federal agencies whose borrowings are not included in regular budget calculations. Estimates of Treasury borrowing needs were not much different at the Bank of New York, but economists there expressed more concern about the pressure for higher interest rates exerted by Government borrowings.</br></br>“If the recent strengthening in the private sector’s demand for credit continues, the Treasury’s slate of financing could be a source of extreme pressure on interest rates as 1980 comes to a close,” they said.",yes,CREDIT MARKETS Short-Term Rates Seen Dropping: Outlook Cloudy For Long Term,1980-10-06
121076586,"WASHINGTON, April 16 (AP) — The construction of new homes plummeted 22 percent in March to an annual rate of 1.04 million units — the lowest level since the 1974-75 recession and the largest monthly drop in 20 years — the Commerce Department reported todav.</br></br>The news on housing starts, which were 42 percent lower than in March 1979, came as economists at the Federal Reserve reported that United States manufacturers operated at only 83 percent of capacity in March, a drop of nine-tenths of 1 percentage point from February and 4.1 percentage points from March 1979.</br></br>The drop in housing construction reflected several actions that had been taken by the Federal Reserve Board.</br></br>Last Oct. 6, it raised a key lending rate, making funds more expensive for banks and driving up mortgage rates and the cost of financing construction, and changed its procedure for monitoring the money supply.</br></br>The central bank moved again in mid-February and mid-March to make money more expensive to borrow. And, in conjunction with an anti-inflation program announced by President Carter on March 14, the Federal Reserve put controls on the growth of consumer and bank credit.",yes,Building Of Housing Off Sharply: March Rate Dips By 22%; Factory Utilization Down Construction Was Hit Hard Housing Construction Off Improvement Appears Unlikely,1980-04-17
121079867,"David Rockefeller, the chairman of the Chase Manhattan Bank, speaking at yesterday’s meeting of the American Bankers Association In Chicago.</br></br>CHICAGO. Oct. 13 (AP) — Treasury Secretary G. William Miller today reiterated his criticism of the Federal Reserve Board over recent increases in interest rates, which he said were endangering the nation’s economic recovery. He also said that telling Americans there was a quick cure to inflation would be “a false promise. ”</br></br>Before addressing the American Bankers Association, Mr. Miller told reporters at a news conference that “an unnecessary and unjustified increase in interest rates” would adversely affect the housing and automotive industries most of all and “could result in another slowing of the economy.” But he said, “I don’t think that will happen because I think that everyone is pointing to the danger.”</br></br>Mr. Miller said the Fed's technique of managing bank reserves to control the nation’s money supply had been inconsistent in the last year. He said the Fed had “overreacted in the short term,” adding, “The Federal Reserve does not appear to have been a purist on this issue.” He contended that the Fed should allow money growth to go temporarily beyond its targets rather than let interest rates climb.</br></br>“We should not overreact,” the Secretary said. “We should show more willingness to look at the issues over a longer period of time and not react prematurely.”",yes,Miller Decries Increased Rates: Criticizes Fed's Tactics on Money Goals Trying to Curb Inflation,1980-10-14
121081848,"BOSTON, Sept. 17 — If you take a longer view than tomorrow’s polls, the most important issue in the 1980 election is not inflation or foreign policy or unemployment. It is the role of religion In American politics.</br></br>With the encouragement of Ronald Reagan, Christian evangelical groups are intervening forcefully this year on behalf of right-wing causes. One of them. Moral Majority, has demonstrated that it has political clout in the South. And just now Massachusetts has experienced an extraordinary political intervention by the Catholic Archbishop of Boston, Humberto Cardinal Medeiros.</br></br>Last Thursday, five days before the Massachusetts primary, Cardinal Medeiros issued a pastoral letter condemning politicians “who make abortion possible.” Everyone thought the. letter was aimed at two liberal Democratic candidates for Congress, Barney Frank and James M. Shannon.</br></br>Frank, a Jew, is an ebullient state legislator who seeks the Congressional seat now held by the Rev. Robert Drinan — and being given up by Father Drinan, ironically, because of the Pope’s order that priests stay out of politics. Shannon, a Catholic, is an incumbent Congressman who faced a conservative challenger in the primary. Both favor letting women make the choice on abortion, and both have supported government funds for poor women’s abortions.</br></br>The Cardinal’s letter, which was read from the pulpit of many churches on Sunday, put the abortion issue in powerful terms. It said: ‘ ‘Those who make abortions possible by law — such as legislators and those who promote, defend and elect the same lawmakers — cannot separate themselves totally from that guilt which accompanies this horrendous crime and deadly sin. If you are for true human freedom — and for life — you will follow your conscience when you vote, you will vote to save ’our children, bom and unborn.’ ”",yes,ABROAD AT HOME Religion And Politics,1980-09-18
121090202,"Alan I. Goldman surveys the confluence of dreary economic forecasts and free-falling interest rates and, in a way, gives thanks.</br></br>Mr. (joiaman is not nappy with the onset of recession. Far from it. Rather, he is a chief financial officer who, through a combination of cautious precepts and timely deals, has helped prepare his computer company, Management Assistance Inc., for rough times. And, although profits are being squeezed today, he “If you’re looking for trauma and precipices, you’re probably not going to find them here,” he said recently. “But if we hadn’t done a lot of things earlier, you could have a very different picture. ”</br></br>running toward record highs. They did it, in part, with $20.4 million in long-term borrowings negotiated at rates below 10 percent before the storm broke. They also arranged for another $31 million, from a network of eight banks, just in case things went wrong. That money, priced close to the prime lending rate, has not been touched, Mr. Goldman happily notes.</br></br>pa ting a drop to 11 percent by the end of the year, Management Assistance is taking another look. But judging by his conviction to minimize trips to the bank, Mr. Goldman will not touch the money until other options are gone.</br></br>“If you’re in business for the long term, you know things aren’t always going to go right,” Mr. Goldman, 42 years old, a 16-year veteran of a variety of banking and finance posts, said. “You should manage the financial side of the business so that negative surprises are tolerable. That’s the message in our case.”",yes,Planning for Tough Times: Planning In Times Of Business Contraction Warning Signals Appear At Brink of Bankruptcy Rapid Growth Abandoned,1980-05-09
121096735,"Two months ago, when the Federal Reserve imposed controls on consumer credit as an anti-inflation measure, economists generally brushed off these i restrictions as largely symbolic. The con- j trols, they predicted, would be too limited in scope to have any real bite.</br></br>But as things turned out, the credit controls have had a substantial impact. According to economists, the credit meas- j ures, which made it somewhat more costly to extend or receive credit, have I prompted millions of Americans to alter j their spending and credit habits. The Federal Reserve program appears to have moved consumers to use their credit cards and charge accounts much less, and it has thereby shaken the buy-now pay-later philosophy that until recently has kept inflation going.</br></br>“It may have been symbolic, but it was shocking,’’ S. Lees Booth, senior vice president and economist for the National Consumer Finance Association, a Washington-based trade group for finance companies, said of the Federal Reserve initiative. “The program made a lot of people rethink theircredit practices."" tions, announced March 14, began to take their toll in April and are now having a strongly depressing effect. Even for the month of March, consumer credit by one measure rose considerably less than it had generally over the 1 previous six months. By another measure, it actually fell.</br></br>J “In the last couple of months, we’ve j seen the speculative, buy-in-advance phenomenon dry up,” said F. Thomas | Juster, an economics professor at the University of Michigan and director of the Institute for Social Research. “The dominant mood of the nation is that this is a time for retrenchment.” The institute’s Survey Research Center conducts monthly interviews with 700 households, providing a widely followed barometer of consumer attitudes.</br></br>j The Federal Reserve’s credit restraints have been so effective, in fact, j that they could probably deepen the ; long-anticipated recession, economists ; say. Indeed, with the economy sliding i in this election year, some economists are already concerned that the Admin-j istration’s entire controls program may be dismantled shortly. If so, it is I widely predicted that the curbs on con-! sumer credit would be the first to go.",yes,Buying Habits Found Unexpectedly Curbed By Controls on Credit: Response Strong To Credit Controls Partly Result of Coincidence Inflation's Decline Awaited,1980-05-09
121096741,"FASHIONS in audio design sometimes resemble those in women’s skirts, which have been observed to go up and down in accordance with the stock market and the incidence of sun spots. Analysts of such matters keep finding correlations, but no causes. Whenever changes occur, somebody usually gives you reasons, but whether those reasons are valid is sometimes hard to tell.</br></br>Right now, for example, the shape of tone arms is being altered all across the board. For years, the typical tone arm had a double curve like an S. Now the S has been widely abandoned and most current arms are straight as a stick. One wonders why.</br></br>A likely answer is that audio designers are catching up with Euclid and have discovered that a straight line is the shortest distance between two points. The argument is that shorter straight-line arms — other things being equal — are lighter and consequently have less inertia. This makes it easier for them to follow the wallowing motion of warped records. Lower inertia means less tendency to fly out of the groove at the crest of the warp or dig down into the vinyl where the warp bottoms out.</br></br>It turns out on close examination that these are not purely academic matters. Researchers at Dual, a pioneer in low-mass straight arms, calculated what happens when a conventional tone arm/cartridge combination (typically weighing about 18 grams) confronts a minor case of record warp. The crest of the warp considered here is barely visible to the eye, rising a mere millimeter above the supposed flatness of the disk. As the warp hump pushes against the stylus, harmonic distortion jumps up to 11.5 percent — far more than is normally tolerated in good equipment. By reducing the mass of arm and car- tridge, Dual succeeded in cutting this distortion to 0.012 percent. Doing some quick figuring, the company gleefully announced that this was an improvement by a factor of 958.</br></br>11.48 percent. Never mind. Even Newton, Descartes and Leibnitz failed to find perfect mathematical expressions for the real world. Maybe it’s better to be strictly pragmatic. Having picked out some visibly warped records, this reviewer can attest that, when played with Dual’s ULM (Ultra-Light Mass) arm, they gave surprisingly little audible evidence of their deformity. Evidently, the low-mass concept — now used by many manufacturers —not only makes warped records sound better, but also keeps them from wearing out prematurely in the humped parts. And since few records, alas, are perfectly flat, this is a welcome innovation.",no,Sound,1980-10-09
121100268,"The credit markets rebounded somewhat yesterday following an indication that the Federal Reserve System wants to keep the Federal funds rate at 9% percent or below.</br></br>in tne tax-exempt municipal markets, however, prices were under downward pressure as fears of tighter monetary’ policy combined with prospects of extremely heavy offerings of new issues in the coming month. Some analysts predicted that about $2.6 billion in new municipal issues would be offered within the next 30 days.</br></br>Eight tax-exempt issues were brought to market yesterday and one dealer described market response as ""mediocre.” Only about half the bonds in each issue were sold.</br></br>As a result, a $250 million bond issue by the Texas Municipal Power Agency, which is to be offered today, was repriced downward yesterday to yield 9Vg percent. The issue, being underwritten by Salomon Brothers, was originally priced at 8% percent on Monday.</br></br>The $300 million in 39-year debentures of the New York Telephone Company that are scheduled to be sold today were priced late yesterday to yield 11.76 percent. This was about four or five basis points (hundredths of a percentage point) higher than had been anticipated the previous day, according to one of the underwriters.",yes,CREDIT MARKETS Bonds Gain on Fed Intervention: Bell Issue Priced To Yield 11.76% Texas Issue Repriced Treasury to Raise New Cash Most Yields Little Changed Key Rates,1980-07-30
121101427,"WASHINGTON, May 30 —The Government index intended to predict trends in the economy posted the sharpest drop in its 32-year history today, providing further evidence of a steep recession.</br></br>4.8 percent decline in the index of leading indicators in April. That dwarfed the previous record fall of 3 percent, registered in September 1974, when the economy was in the midst of the most serious recession since the Depression.</br></br>“This is one more piece of evidence that this economy is in and still faces a steep decline, a recession that is certainly not going to be on the mild side."" said A. Gilbert Heebner, chief economist at the Philadelphia National Bank, who noted that the drop was larger than had been expected.</br></br>The 4.8 percent decline in April follows a 2.1 percent decline in March, itself one of the steepest declines in the history of the index.</br></br>The indexisa summary of 12 measures of economic activity, with each one averaged according to its relative importance. The measures are new manufacturing orders, building permits for private housing, daily stock prices, manufactured goods Inventories, the factory worker layoff rate, the average workweek for industrial workers, the money supply, net new business start-ups, the rate at which finished goods are shipped, new orders for consumer goods, orders for factory equipment and commodity prices.",yes,"ECONOMIC INDICATORS FALL 4.8%, SIGNALING A SHARP RECESSION: APRIL DIP BIGGEST ON RECORD Factory Layoffs Pace Drop in Index of Future Activity and Hint at Further Joblessness Rise 2.1% Decline in March Factory Layoffs Major Factor Indicators Drop 4.8%, Signal Steep Slump",1980-05-31
121102017,"The economy Is turning about sharply after falling at a 9.6 percent annual rate in the second quarter, the Commerce Department reported. In a preliminary estimate, it said the economy’s size would be unchanged in the third quarter. Courtenay M. Slater, the department’s chief economist, who predicted growth a week ago, repeated that the recession probably ended in July. Second-quarter corporate profits fell a record $22.2 billion, the department said. [Page l.j week ended Sept. 10, the Federal Reserve reported. That rise, continuing a trend of recent weeks, exacerabed fears that credit would be tightened further. In response, Treasury bill rates rose about 30 basis points to 10.3 to 10.65 percent bid. [25.]</br></br>Led by Citibank, banks raised tbelr prime rates to 12% percent from 12% percent. It was the fifth consecutive weekly rise and had been expected in view of the banks’ rising costs of funds. [25.]</br></br>The House voted 288 to 11 to create a $750 million fund to clean up oil and chemical spills. Companion legislation is stalled in the Senate. [6.] Chances for legislation on disposing of nuclear waste dimmed as House committee leaders failed to reconcile three separate bills on the matter. [26.]</br></br>A bill to double Federal help for distressed urban areas died in a Congressional conference committee, dealing the Carter Administration a defeat. The bill would have meant millions more in Federal aid for New York City alone. [1.] New York also risked losing Federal transportation aid, $435 million this year. The M.T.A. voted not to comply with Federal laws requiring special access for the handicapped on transit systems, because of the $1.5 billion cost. [1.] annual meeting was to be considered at an emergency meeting of the bank’s executive board. Although it ended without an announcement of the vote, sources said the United States did not have sufficient backing to bar the P.L.O., as Congress has demanded. [25.]</br></br>Inland Steel dedicated a new blast furnace on the shore of Lake Michigan that it c^lls the largest and most technically advanced in the Western Hemisphere. Frederick G. Jaicks, chairman of Inland, which is suffering its worst financial setbacks in a decade, said of the $1 billion modernization and expansion program, ""We have opted to move ahead rather than fall back and retrench. ” [25. ]",yes,BUSINESS Digest: The Economy International Companies Markets Today's Columns,1980-09-20
121102923,"Charities, too, are feeling the pinch of inflation, and some donors to The New York Times Needies Cases Fund are raising their contributions accordingly.</br></br>“Enclosed please find a contriDution from the Abraham Foundation of $200 in memory of Mr. Otto Abraham,” wrote Alexander Abraham of Manhattan, the foundation president. “The foundation has been making a contribution of $100 since my father’s death in 1948, but we feel that this time, due to inflation and the great need, that it should be increased.""</br></br>Funds for the Neediest went over the $1 million mark yesterday as donations continued to come from a variety of sources, even though the holiday season has ended.</br></br>“Enclosed please find my third annual contribution of $25,” wrote Nancy Higgins of Amherst, Mass. “It is in memory of the people of New York who helped to save my life after the La Guardia Airport explosion, Dec. 29,1975.”</br></br>Vera M. Ruge, assistant secretary of Agency Managers Inc. in Manhattan wrote that some employees of her company “thought it would be a good idea to make a personal contribution.” A check for $55 was enclosed.",yes,Donor to Neediest Compensates For Inflation With Increased Gift: HOW TO AID THE FUND,1980-01-10
121103362,"For a rising number of people in this country, the effects of inflation have grown from a manageable economic pinch to near-poverty.</br></br>Around the country, welfare officials, church shelters and charitable organizations are facing an increasing number of reluctant requests for help from men and women who once believed they had financial security and who are now full of anger and pessimism at the erosion of their purchasing power.</br></br>“We’re getting more and more and more of the middle-income group applying for food stamps now, rather them the poverty group,” Madeline Collins, the supervisor of the New Orleans food stamp program, said in an interview. “They’re a very demanding group, too — very hostile and frustrated. They don’t like to have to resort to this.”</br></br>Yet applications for food stamps, providing a Federal subsidy for part of a stamp user’s supermarket bill, have increased dramatically in recent months</br></br>Through last November, December and January, participation in the program rose to 20.7 million from 19.6 million, an increase of more than 5 percent in 90 days. Officials attribute it to both the slackening economy and the hastened exhaustion of many participants’ limited resources by inflation in housing and energy costs.",no,Inflation Compelling Middle-Income People To Ask for Public Aid: Inflation Forcing Many Americans With Middle Incomes to Seek Aid The Qualification Level Some Trying to Hang On Overtime Put Him Over Mark The Slump in Michigan,1980-04-20
121109396,"The nation’s major corporations experienced a broad but moderate decline in profits during the third quarter, according to earnings reports released thus far. The improvement over the second quarter’s results was taken as added evidence of recovery from a sharp but brief recession.</br></br>Analysts generally say they expect earnings to drop again in the fourth quarter and possibly in the first three months of 1981. But they also say the size of the declines is likely to be less than they had forecast a month or two ago.</br></br>Analysts also point out a pronounced division into “haves” and “have nots” in the third quarter. The oil and gas companies benefited from higher prices despite a slackening of demand, and the military aerospace and electronic companies were aided by continued increases in the Government defense budget.</br></br>The tool and die companies had improved performances —• the downsizing of cars by the major manufacturers has spurred business — while other builders of industrial machinery suffered from a continued contraction in the economy.</br></br>Worst of the “have nots,” of course, were the Big Three auto makers, which lost a staggering total of $1.65 billion in the quarter.",yes,Corporate Profit Drop Decelerates: Sign of Recovery Seen in Results For 3d Quarter A Comparison of Quarters Corporate Profit Drop,1980-11-03
121112533,"THIS fall’s election seems unlikely to alter the consensus that has emerged among the nation’s political leaders and their economic advisers that the necessary cure for inflation is a deliberately induced recession. What is not sufficiently appreciated is the effect that such a cure has on the American economy’s long-run growth rate — not to mention the people who immediately lose their jobs.</br></br>President Carter already stands apart from other recent Democratic chief executives in his open espousal of the recession cure. He has just finished applying this cure to the economy and, while the basic inflation rate has yet to fall, he is quick to point to his policy of restraining growth in the economy whenever one of the price indexes rises by less than in the previous month.</br></br>The President has now promised that, if re-elected, he will move to strengthen his wage-price stabilization program and, indeed, has even won some business and labor support for that effort. But when this and other measures fail to lower the inflation rate, Mr. Carter can be expected to bow to advice that he apply further restraint on the economy.</br></br>Ronald Reagan might at first appear to offer an alternative set of policies. Certainly his proposal that Federal taxes be reduced by 30 percent over three years while expenditures are cut back by only 10 percent stands in sharp contrast to President Carter’s insistence on a balanced budget. Still, whatever might be the effect of these policies on the long-term growth rate — and there is no reason to believe that the effect would not be a positive one — they hardly speak to the inflation issue.</br></br>In fact, when one passes from Mr. Reagan’s campaign statements to his list of economic advisers, it becomes clear what his anti-inflationary policy is likely to be. The advisers are many of the same group who persuaded previous Republican Presidents to apply the recession cure and thereby produce the economic downturns of 1953, 1958, 1960 and 1974. (The 1969 downturn was largely the respon- sibility of the preceding Democratic Administration.) If the anti-inflationary policy of a Reagan Administration is to differ from that of Mr. Carter, it will merely be that, in the words of the Reagan advisers, the recession cure will be applied “more quickly” and allowed to continue longer.",yes,Economic Scene: Does Recession Cure Inflation?,1980-10-17
